purchase_order_id,line_number,material_id,material_name,material_category,material_type,product_id,unspsc_code,quantity,unit_price_ex_tax,line_subtotal_incl_tax,line_subtotal_ex_tax,line_tax_amount,line_tax_rate,line_shipping_fee_incl_tax,line_discount_incl_tax,line_total_incl_tax,reference_price_ex_tax,purchase_rule,ship_date,shipping_status,carrier_tracking_number,shipped_quantity,carrier_name,delivery_address,receiving_status,received_quantity,received_date,receiver_name,receiver_email,cost_center,project_code,department_code,account_user,user_email
PO-2025-008564,1,ARM-REAR-COMPACT,HDE - リアアーム,Suspension Arms,direct,HDE-ZC1,,4,25999.317,114396.9948,103997.268,10399.7268,0.1,1687,6185,109898.9948,22758.5775,該当無し,2025-01-08,delivered,YM3122850486,4,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,4,2025-01-07,田中太郎,t.tanaka@example.com,CC-004,PRJ-2022-A,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-008565,1,INT-SEAT-COMPACT-CLOTH,HDE - コンパクトシート（ファブリック）,Interior Parts,direct,HDE-ZC1,,8,60563.791,532961.3608,484510.328,48451.0328,0.1,1768,6477,528252.3608,58439.9985,該当無し,2025-01-08,delivered,YM7341422986,8,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,8,2025-01-07,高橋美咲,m.takahashi@example.com,CC-002,PRJ-2023-B,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-008566,1,INT-DASHBOARD-COMPACT,HDE - コンパクトダッシュボード,Interior Parts,direct,HDE-ZC1,,2,22840.798,50249.7556,45681.596,4568.1596,0.1,3888,1817,52320.7556,19627.655,該当無し,2025-01-08,delivered,YM3849544549,2,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,2,2025-01-12,鈴木一郎,i.suzuki@example.com,CC-006,PRJ-2024-C,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-008567,1,INT-STEERING-STD,HDE - 標準ステアリングホイール,Interior Parts,direct,HDE-ZC1,,2,49875.9795,109727.1549,99751.959,9975.1959,0.1,1714,5823,105618.1549,46038.0745,該当無し,2025-01-08,delivered,SG6210322424,2,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,2,2025-01-14,佐藤花子,h.sato@example.com,CC-002,PRJ-2024-C,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-008569,1,INT-CARPET-STD,HDE - 標準フロアカーペット,Interior Parts,direct,HDE-ZC1,,2,30367.8145,66809.19189999999,60735.62899999999,6073.5629,0.1,3199,6795,63213.19189999999,30626.1405,該当無し,2025-01-08,delivered,SG7185437071,2,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,2,2025-01-07,山本進,s.yamamoto@example.com,CC-003,PRJ-2022-A,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-008570,1,SUS-STRUT-FRONT-COMPACT,HDE - コンパクト用フロントストラット,Suspension Systems,direct,HDE-ZC1,,4,31359.5815,137982.1586,125438.326,12543.8326,0.1,3045,5362,135665.1586,33367.5825,該当無し,2025-01-08,delivered,YM3641315566,4,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,4,2025-01-15,鈴木一郎,i.suzuki@example.com,CC-001,PRJ-2024-C,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-008571,1,SUS-SHOCK-REAR-COMPACT,HDE - コンパクト用リアショックアブソーバー,Suspension Systems,direct,HDE-ZC1,,4,32756.191999999995,144127.2448,131024.76799999998,13102.4768,0.1,3628,8270,139485.2448,30610.7775,該当無し,2025-01-08,delivered,SG4306773863,4,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,4,2025-01-10,山本進,s.yamamoto@example.com,CC-004,PRJ-2025-D,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-008573,1,SUS-SPRING-REAR-COMPACT,HDE - コンパクト用リアスプリング,Suspension Systems,direct,HDE-ZC1,,4,22183.3185,97606.6014,88733.27399999999,8873.3274,0.1,2883,9325,91164.6014,19070.604,該当無し,2025-01-08,delivered,YM3854130902,4,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,4,2025-01-07,佐藤花子,h.sato@example.com,CC-001,PRJ-2022-A,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-008574,1,MAT-STEEL-HMM,FIT - 鋼板材料,Raw Materials,direct,FIT-GR3,,16,3775.0,66441.0,60403.0,6038.0,0.1,2265,1514,67192.0,3170.0,該当無し,2025-01-10,delivered,SG2504665243,16,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,16,2025-01-17,佐藤花子,h.sato@example.com,CC-006,PRJ-2023-B,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-008575,1,MAT-ALUMINUM-B3,FIT - アルミ板材,Raw Materials,direct,FIT-GR3,,8,2654.0,23356.0,21235.0,2121.0,0.1,2719,460,25615.0,14042.0,該当無し,2025-01-10,delivered,YM1918620615,8,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-01-10,山本進,s.yamamoto@example.com,CC-002,PRJ-2025-D,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-008576,1,CMP-CHIP-XR5,FIT - 電子部品チップ,Electronic Components,direct,FIT-GR3,,120,146.0,19324.0,17568.0,1756.0,0.1,3300,511,22113.0,-6744.0,該当無し,2025-01-10,delivered,NT2852522507,120,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,120,2025-01-12,佐藤花子,h.sato@example.com,CC-001,PRJ-2022-A,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-008577,1,ENG-1500-TURBO,FIT - 1.5Lターボエンジン,Engine Parts,direct,FIT-GR3,,8,1652877.0,14545322.0,13223020.0,1322301.0,0.1,2200,204835,14342688.0,1660694.0,該当無し,2025-01-10,delivered,NT1880275251,8,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-01-17,佐藤花子,h.sato@example.com,CC-006,PRJ-2025-D,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-008578,1,TRN-CVT-COMPACT,FIT - コンパクトCVT,Transmission Parts,direct,FIT-GR3,,8,252278.0,2220048.0,2018227.0,201820.0,0.1,2733,52430,2170351.0,255264.0,該当無し,2025-01-10,delivered,YM7352192116,8,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-01-15,山本進,s.yamamoto@example.com,CC-003,PRJ-2024-C,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-008579,1,ECU-STD-V3,FIT - 標準ECU,Electronic Control Units,direct,FIT-GR3,,8,80709.0,710244.0,645676.0,64567.0,0.1,2942,17251,695935.0,75175.0,該当無し,2025-01-10,delivered,YM9955689865,8,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-01-08,田中太郎,t.tanaka@example.com,CC-002,PRJ-2024-C,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-008580,1,EXH-MANIFOLD-4CYL,FIT - 4気筒エキマニ,Exhaust Parts,direct,FIT-GR3,,8,80793.0,710983.0,646348.0,64634.0,0.1,1740,1730,710992.0,83484.0,該当無し,2025-01-10,delivered,YM2551585306,8,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-01-16,高橋美咲,m.takahashi@example.com,CC-004,PRJ-2025-D,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-008581,1,MFL-COMPACT-STD,FIT - コンパクトマフラー,Muffler Parts,direct,FIT-GR3,,8,99352.0,874303.0,794822.0,79480.0,0.1,3156,10514,866944.0,98246.0,該当無し,2025-01-10,delivered,YM4877546802,8,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-01-09,高橋美咲,m.takahashi@example.com,CC-006,PRJ-2022-A,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-008582,1,ARM-FRONT-COMPACT,FIT - フロントアーム,Suspension Arms,direct,FIT-GR3,,16,80887.0,1423612.0,1294195.0,129417.0,0.1,2736,24868,1401480.0,82828.0,該当無し,2025-01-10,delivered,SG1469425030,16,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,16,2025-01-14,山本進,s.yamamoto@example.com,CC-001,PRJ-2024-C,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-008583,1,ARM-REAR-COMPACT,FIT - リアアーム,Suspension Arms,direct,FIT-GR3,,16,71438.0,1257314.0,1143014.0,114300.0,0.1,3100,16466,1243948.0,82231.0,該当無し,2025-01-10,delivered,NT2616674311,16,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,16,2025-01-14,小林誠,m.kobayashi@example.com,CC-001,PRJ-2022-A,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-008584,1,INT-SEAT-COMPACT-CLOTH,FIT - コンパクトシート（ファブリック）,Interior Parts,direct,FIT-GR3,,32,105559.0,3715682.0,3377894.0,337788.0,0.1,1855,94752,3622785.0,93717.0,該当無し,2025-01-10,delivered,YM4703762542,32,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,32,2025-01-17,小林誠,m.kobayashi@example.com,CC-003,PRJ-2025-D,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-008585,1,INT-DASHBOARD-COMPACT,FIT - コンパクトダッシュボード,Interior Parts,direct,FIT-GR3,,8,99189.0,872868.0,793516.0,79351.0,0.1,3333,4728,871473.0,92644.0,該当無し,2025-01-10,delivered,SG5605806599,8,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-01-10,田中太郎,t.tanaka@example.com,CC-001,PRJ-2023-B,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-008586,1,INT-STEERING-STD,FIT - 標準ステアリングホイール,Interior Parts,direct,FIT-GR3,,8,197016.0,1733740.0,1576128.0,157612.0,0.1,1958,30727,1704972.0,207648.0,該当無し,2025-01-10,delivered,SG8628934295,8,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-01-12,鈴木一郎,i.suzuki@example.com,CC-002,PRJ-2022-A,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-008587,1,INT-CONSOLE-COMPACT,FIT - コンパクトセンターコンソール,Interior Parts,direct,FIT-GR3,,8,211224.0,1858771.0,1689792.0,168979.0,0.1,3230,20229,1841772.0,212786.0,該当無し,2025-01-10,delivered,SG3153854443,8,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-01-10,山本進,s.yamamoto@example.com,CC-003,PRJ-2025-D,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-008588,1,INT-CARPET-STD,FIT - 標準フロアカーペット,Interior Parts,direct,FIT-GR3,,8,208960.0,1838853.0,1671686.0,167167.0,0.1,1581,54804,1785631.0,217812.0,該当無し,2025-01-10,delivered,NT9698057181,8,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-01-17,鈴木一郎,i.suzuki@example.com,CC-006,PRJ-2023-B,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-008589,1,SUS-STRUT-FRONT-COMPACT,FIT - コンパクト用フロントストラット,Suspension Systems,direct,FIT-GR3,,16,104145.0,1832961.0,1666329.0,166632.0,0.1,2464,42981,1792444.0,111844.0,該当無し,2025-01-10,delivered,NT2022026334,16,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,16,2025-01-13,小林誠,m.kobayashi@example.com,CC-004,PRJ-2025-D,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-008591,1,SUS-SPRING-FRONT-COMPACT,FIT - コンパクト用フロントスプリング,Suspension Systems,direct,FIT-GR3,,16,106672.0,1877440.0,1706764.0,170676.0,0.1,1900,25569,1853772.0,114662.0,該当無し,2025-01-10,delivered,SG3961362528,16,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,16,2025-01-10,高橋美咲,m.takahashi@example.com,CC-001,PRJ-2022-A,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-008592,1,SUS-SPRING-REAR-COMPACT,FIT - コンパクト用リアスプリング,Suspension Systems,direct,FIT-GR3,,16,94173.0,1657454.0,1506777.0,150676.0,0.1,1339,9492,1649301.0,87465.0,該当無し,2025-01-10,delivered,NT8413440273,16,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,16,2025-01-10,小林誠,m.kobayashi@example.com,CC-006,PRJ-2024-C,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-008593,1,MAT-STEEL-HMM,VZL - 鋼板材料,Raw Materials,direct,VZL-RV3,,4,4470.0,19668.0,17880.0,1788.0,0.1,1872,168,21372.0,3534.0,該当無し,2025-01-13,delivered,SG4145622015,4,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,4,2025-01-20,小林誠,m.kobayashi@example.com,CC-002,PRJ-2022-A,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-008594,1,MAT-ALUMINUM-B3,VZL - アルミ板材,Raw Materials,direct,VZL-RV3,,4,3270.0,14388.0,13080.0,1308.0,0.1,4332,156,18564.0,3252.0,該当無し,2025-01-13,delivered,YM1606281155,4,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,4,2025-01-18,鈴木一郎,i.suzuki@example.com,CC-004,PRJ-2023-B,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-008595,1,CMP-CHIP-XR5,VZL - 電子部品チップ,Electronic Components,direct,VZL-RV3,,40,486.0,21384.0,19440.0,1944.0,0.1,1512,417,22479.0,12441.0,該当無し,2025-01-13,delivered,NT2619662948,40,日本通運,"川尻町1, 四日市市, 510-8114, 三重県",received,40,2025-01-16,佐藤花子,h.sato@example.com,CC-001,PRJ-2023-B,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-008596,1,ENG-1500-TURBO,VZL - 1.5Lターボエンジン,Engine Parts,direct,VZL-RV3,,2,1624062.0,3572934.0,3248124.0,324810.0,0.1,3099,92994,3483039.0,1623273.0,該当無し,2025-01-13,delivered,NT4840971688,2,日本通運,"川尻町1, 四日市市, 510-8114, 三重県",received,2,2025-01-14,高橋美咲,m.takahashi@example.com,CC-001,PRJ-2023-B,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-008597,1,TRN-CVT-SUV,VZL - SUV用CVT,Transmission Parts,direct,VZL-RV3,,2,270258.0,594567.0,540516.0,54051.0,0.1,4122,3843,594846.0,270210.0,該当無し,2025-01-13,delivered,SG1790363308,2,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,2,2025-01-13,高橋美咲,m.takahashi@example.com,CC-004,PRJ-2024-C,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-008598,1,ECU-STD-V3,VZL - 標準ECU,Electronic Control Units,direct,VZL-RV3,,2,106767.0,234885.0,213534.0,21351.0,0.1,2151,897,236139.0,102420.0,該当無し,2025-01-13,delivered,YM3424185070,2,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,2,2025-01-10,佐藤花子,h.sato@example.com,CC-002,PRJ-2023-B,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-008599,1,EXH-MANIFOLD-4CYL,VZL - 4気筒エキマニ,Exhaust Parts,direct,VZL-RV3,,2,125154.0,275337.0,250308.0,25029.0,0.1,3096,2103,276330.0,134445.0,該当無し,2025-01-13,delivered,NT3699552237,2,日本通運,"川尻町1, 四日市市, 510-8114, 三重県",received,2,2025-01-15,佐藤花子,h.sato@example.com,CC-002,PRJ-2023-B,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-008600,1,MFL-SUV-STD,VZL - SUVマフラー,Muffler Parts,direct,VZL-RV3,,2,134754.0,296457.0,269508.0,26949.0,0.1,3591,5646,294402.0,136335.0,該当無し,2025-01-13,delivered,SG3158136835,2,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,2,2025-01-20,佐藤花子,h.sato@example.com,CC-002,PRJ-2025-D,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-008601,1,ARM-FRONT-SUV,VZL - フロントアーム,Suspension Arms,direct,VZL-RV3,,4,111657.0,491289.0,446628.0,44661.0,0.1,4251,2835,492705.0,125667.0,該当無し,2025-01-13,delivered,NT9508801811,4,日本通運,"川尻町1, 四日市市, 510-8114, 三重県",received,4,2025-01-16,佐藤花子,h.sato@example.com,CC-005,PRJ-2024-C,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-008602,1,ARM-REAR-SUV,VZL - リアアーム,Suspension Arms,direct,VZL-RV3,,4,74442.0,327543.0,297768.0,29775.0,0.1,2886,7749,322680.0,74577.0,該当無し,2025-01-13,delivered,SG6717772792,4,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,4,2025-01-19,鈴木一郎,i.suzuki@example.com,CC-003,PRJ-2022-A,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-008603,1,INT-SEAT-SUV-LEATHER,VZL - SUVシート（レザー）,Interior Parts,direct,VZL-RV3,,10,237633.0,2613963.0,2376330.0,237633.0,0.1,3453,70338,2547078.0,229068.0,該当無し,2025-01-13,delivered,YM8417270154,10,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,10,2025-01-18,小林誠,m.kobayashi@example.com,CC-002,PRJ-2024-C,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-008604,1,INT-DASHBOARD-SUV,VZL - SUVダッシュボード,Interior Parts,direct,VZL-RV3,,2,127554.0,280617.0,255108.0,25509.0,0.1,1986,4986,277617.0,125235.0,該当無し,2025-01-13,delivered,YM1136541694,2,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,2,2025-01-20,山本進,s.yamamoto@example.com,CC-003,PRJ-2024-C,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-008605,1,INT-STEERING-LEATHER,VZL - レザーステアリングホイール,Interior Parts,direct,VZL-RV3,,2,179847.0,395661.0,359694.0,35967.0,0.1,3837,8283,391215.0,184131.0,該当無し,2025-01-13,delivered,NT5169878046,2,日本通運,"川尻町1, 四日市市, 510-8114, 三重県",received,2,2025-01-17,佐藤花子,h.sato@example.com,CC-001,PRJ-2024-C,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-008606,1,INT-CONSOLE-SUV,VZL - SUVセンターコンソール,Interior Parts,direct,VZL-RV3,,2,206355.0,453981.0,412710.0,41271.0,0.1,2232,3774,452439.0,202680.0,該当無し,2025-01-13,delivered,SG2272516274,2,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,2,2025-01-11,小林誠,m.kobayashi@example.com,CC-005,PRJ-2025-D,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-008607,1,INT-CARPET-PREMIUM,VZL - プレミアムフロアカーペット,Interior Parts,direct,VZL-RV3,,2,169905.0,373791.0,339810.0,33981.0,0.1,3396,5016,372171.0,160404.0,該当無し,2025-01-13,delivered,YM6711819916,2,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,2,2025-01-13,高橋美咲,m.takahashi@example.com,CC-003,PRJ-2023-B,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-008608,1,SUS-STRUT-FRONT-SUV,VZL - SUV用フロントストラット,Suspension Systems,direct,VZL-RV3,,4,125964.0,554241.0,503856.0,50385.0,0.1,3987,8484,549744.0,132606.0,該当無し,2025-01-13,delivered,NT4989751955,4,日本通運,"川尻町1, 四日市市, 510-8114, 三重県",received,4,2025-01-20,鈴木一郎,i.suzuki@example.com,CC-004,PRJ-2023-B,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-008609,1,SUS-SHOCK-REAR-SUV,VZL - SUV用リアショックアブソーバー,Suspension Systems,direct,VZL-RV3,,4,113328.0,498642.0,453312.0,45330.0,0.1,3555,2247,499950.0,102966.0,該当無し,2025-01-13,delivered,NT1806678896,4,日本通運,"川尻町1, 四日市市, 510-8114, 三重県",received,4,2025-01-10,山本進,s.yamamoto@example.com,CC-004,PRJ-2022-A,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-008610,1,SUS-SPRING-FRONT-SUV,VZL - SUV用フロントスプリング,Suspension Systems,direct,VZL-RV3,,4,69579.0,306147.0,278316.0,27831.0,0.1,3345,1290,308202.0,57153.0,該当無し,2025-01-13,delivered,YM5820352978,4,ヤマト運輸,"川尻町1, 四日市市, 510-8114, 三重県",received,4,2025-01-12,佐藤花子,h.sato@example.com,CC-002,PRJ-2025-D,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-008611,1,SUS-SPRING-REAR-SUV,VZL - SUV用リアスプリング,Suspension Systems,direct,VZL-RV3,,4,97401.0,428562.0,389604.0,38958.0,0.1,4134,387,432309.0,87498.0,該当無し,2025-01-13,delivered,SG3371934075,4,佐川急便,"川尻町1, 四日市市, 510-8114, 三重県",received,4,2025-01-18,鈴木一郎,i.suzuki@example.com,CC-004,PRJ-2024-C,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-008612,1,MAT-STEEL-HMM,FIT - 鋼板材料,Raw Materials,direct,FIT-GR3,,20,2164.0,47625.0,43296.0,4329.0,0.1,2232,309,49548.0,-614.0,該当無し,2025-01-17,delivered,YM1467998570,20,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,20,2025-01-21,高橋美咲,m.takahashi@example.com,CC-005,PRJ-2024-C,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-008613,1,MAT-ALUMINUM-B3,FIT - アルミ板材,Raw Materials,direct,FIT-GR3,,10,4780.0,52588.0,47808.0,4780.0,0.1,2577,1089,54076.0,-6602.0,該当無し,2025-01-17,delivered,YM7483561425,10,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,10,2025-01-19,山本進,s.yamamoto@example.com,CC-005,PRJ-2024-C,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-008614,1,CMP-CHIP-XR5,FIT - 電子部品チップ,Electronic Components,direct,FIT-GR3,,150,206.0,34056.0,30960.0,3096.0,0.1,2462,561,35956.0,3530.0,該当無し,2025-01-17,delivered,YM4455942437,150,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,150,2025-01-22,山本進,s.yamamoto@example.com,CC-004,PRJ-2022-A,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-008615,1,ENG-1500-TURBO,FIT - 1.5Lターボエンジン,Engine Parts,direct,FIT-GR3,,10,1394702.0,15341726.0,13947024.0,1394702.0,0.1,1562,306026,15037262.0,1406304.0,該当無し,2025-01-17,delivered,NT5855234346,10,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,10,2025-01-16,山本進,s.yamamoto@example.com,CC-006,PRJ-2022-A,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-008616,1,TRN-CVT-COMPACT,FIT - コンパクトCVT,Transmission Parts,direct,FIT-GR3,,10,324374.0,3568118.0,3243744.0,324374.0,0.1,1310,57252,3512176.0,322728.0,該当無し,2025-01-17,delivered,SG2103641558,10,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,10,2025-01-21,小林誠,m.kobayashi@example.com,CC-004,PRJ-2025-D,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-008617,1,ECU-STD-V3,FIT - 標準ECU,Electronic Control Units,direct,FIT-GR3,,10,152481.0,1677297.0,1524816.0,152481.0,0.1,1771,4000,1675068.0,150681.0,該当無し,2025-01-17,delivered,NT8240917552,10,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,10,2025-01-19,佐藤花子,h.sato@example.com,CC-003,PRJ-2023-B,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-008618,1,EXH-MANIFOLD-4CYL,FIT - 4気筒エキマニ,Exhaust Parts,direct,FIT-GR3,,10,93134.0,1024478.0,931344.0,93134.0,0.1,1632,22346,1003764.0,99811.0,該当無し,2025-01-17,delivered,SG3230871204,10,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,10,2025-01-24,山本進,s.yamamoto@example.com,CC-005,PRJ-2022-A,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-008619,1,MFL-COMPACT-STD,FIT - コンパクトマフラー,Muffler Parts,direct,FIT-GR3,,10,91389.0,1005285.0,913896.0,91389.0,0.1,2640,11498,996427.0,85497.0,該当無し,2025-01-17,delivered,SG1275160436,10,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,10,2025-01-14,田中太郎,t.tanaka@example.com,CC-002,PRJ-2024-C,DEPT-MFG,田中太郎,t.tanaka@example.com
